smiles,best_name,monomer_type,has_fluorine,n_f_atoms,has_cf3,n_aldehyde,n_amine,n_papers,source,commercial_id,cas,formula,is_aldehyde,is_amine,is_2d,audit_flag
CC1(C)OB(c2cc(-c3ccc(C=O)cc3)cc(-c3ccc(C=O)cc3)c2)OC1(C)C,"5-(4,4,5,5-四甲基-1,3,2-二氧杂硼烷-2-基)-1,1':3',1''-三联苯-4,4''-二甲醛",aldehyde,False,0,False,2,0,0,commercial,YSZC765,1033752-94-1,C26H25BO4,True,False,True,
O=Cc1cc(S(=O)(=O)[O-])ccc1O.[Na+],3-醛基-4-羟基苯磺酸钠（Na盐形式）,aldehyde,False,0,False,1,0,0,commercial,YSZC780,16856-04-5,C7H5NaO6S,True,False,False,fixed
O=Cc1cc(Cl)c(C=O)cc1Cl,"2,5-二氯对苯二甲醛",aldehyde,False,0,False,2,0,0,commercial,YSZC493,46052-84-0,C8H4Cl2O2,True,False,True,
O=Cc1ccc(-[n+]2ccc(-c3cc[n+](-c4ccc(C=O)cc4)cc3)cc2)cc1,"1,1'-双(4-甲酰基苯基)-4,4'-联吡啶鎓",aldehyde,False,0,False,2,0,0,commercial,YSZC797,1690360-53-2,C24H16N2O2,True,False,True,
O=Cc1ccc(C=O)c([N+](=O)[O-])c1,2-硝基对苯二甲醛,aldehyde,False,0,False,2,0,0,commercial,YSZC494,39909-72-3,C8H5NO4,True,False,True,
CC(C)(C)c1cc(-c2cc(-c3cc(C=O)c(O)c(C(C)(C)C)c3)cc(-c3cc(C=O)c(O)c(C(C)(C)C)c3)c2)cc(C=O)c1O,"5,5'-二叔丁基-3,3'-二羟基-4,4'-二甲酰基联苯",aldehyde,False,0,False,3,0,0,commercial,YSZC066,1809653-01-7,C32H40O4,True,False,True,
COc1ccc(C(=C(c2ccccc2)c2ccc(C=O)cc2)c2ccc(OC)cc2)cc1,"4,4'-双[4-(4-甲氧基苯基)-1-苯乙基]苯甲醛",aldehyde,False,0,False,1,0,0,commercial,YSZC828,1471980-33-2,C44H38O3,True,False,False,fixed
O=Cc1ccc(C#Cc2c3ccccc3c(C#Cc3ccc(C=O)cc3)c3ccccc23)cc1,"4,4'-(蒽-9,10-二基双(乙炔-2,1-二基))二苯甲醛",aldehyde,False,0,False,2,0,0,commercial,YSZC629,1361119-48-3,C32H18O2,True,False,True,
O=CC=Cc1ccc(C=CC=O)cc1,"(2E,2'E)-1,3-双(4-苯基)丁二烯二醛",aldehyde,False,0,False,2,0,0,commercial,YSZC865,63405-68-5,C18H12O2,True,False,True,
CC(C)(C)OC(=O)c1ccc(Br)c(C=O)c1,4-溴-3-甲酰基苯甲酸叔丁酯,aldehyde,False,0,False,1,0,0,commercial,YSZC866,1329170-75-3,C11H13BrO3,True,False,False,fixed
COc1cc(-c2ccc(C=O)cc2)c(OC)cc1-c1ccc(C=O)cc1,"2',5'-二甲氧基-[1,1':4',1''-三联苯]-4,4''-二甲醛",aldehyde,False,0,False,2,0,0,commercial,YSZC428,111759-27-4,C22H18O4,True,False,True,
CN1c2ccccc2Sc2cc(C=O)ccc21,10-甲基-10H-吩噻嗪-3-甲醛,aldehyde,False,0,False,1,0,0,commercial,YSZC937,4997-36-8,C14H11NOS,True,False,False,fixed
COC(=O)c1cc(C=O)cc(C(=O)OC)c1,5-甲酰基间苯二甲酸二甲酯,aldehyde,False,0,False,1,0,0,commercial,YSZC963,164073-80-7,C11H10O5,True,False,False,fixed
O=Cc1ccc(-c2ccc3c(c2)c2cc(-c4ccc(C=O)cc4)ccc2n3-n2c3ccc(-c4ccc(C=O)cc4)cc3c3cc(-c4ccc(C=O)cc4)ccc32)cc1,"4,4',4'',4'''-(10,9':10',9''-双环蝶呤-3,3'',6,6''-四基)四苯甲醛",aldehyde,False,0,False,4,0,0,commercial,YSZC833,2446214-54-4,C44H28O4,True,False,True,
O=Cc1ccc(-c2cn[nH]c2)cc1,4-(1H-吡唑-4-基)苯甲醛,aldehyde,False,0,False,1,0,0,commercial,YSZC1003,1017794-45-4,C10H8N2O,True,False,False,fixed
CCOC(=O)c1cc(C=O)cc(C(=O)OCC)c1,5-甲酰基间苯二甲酸二乙酯,aldehyde,False,0,False,1,0,0,commercial,YSZC1039,208450-84-4,C13H14O5,True,False,False,fixed
Cc1c(C=O)c(C)c(C=O)c(C)c1C=O,"2,4,6-三甲基-1,3,5-苯三甲醛",aldehyde,False,0,False,3,0,0,commercial,YSZC443,119198-88-8,C12H12O3,True,False,True,
O=Cc1ccc(-c2ccc(Br)s2)s1,"5-溴-2,2'-联噻吩-5'-甲醛",aldehyde,False,0,False,1,0,0,commercial,YSZC1124,110046-60-1,C9H5BrOS2,True,False,False,fixed
CC1(C)OB(c2cc(C=O)cc(C=O)c2)OC1(C)C,"1,3-苯二甲醛,5-[4,4,5,5-四甲基-1,3,2-二氧杂硼烷-2-基]-",aldehyde,False,0,False,2,0,0,commercial,YSZC514,945865-80-5,C14H17BO4,True,False,True,
C#Cc1ccc(C=CC=O)cc1,3-(4-乙炔基苯基)丙烯醛,aldehyde,False,0,False,1,0,0,commercial,YSZC1220,2229670-34-0,C11H8O,True,False,False,fixed
O=Cc1cc(-c2ccccc2)c(C=O)cc1-c1ccccc1,"[1,1':4',1''-三联苯]-2',5'-二甲醛",aldehyde,False,0,False,2,0,0,commercial,YSZC1027,144836-60-2,C20H12O2,True,False,True,
O=Cc1cc(Br)cc(C=O)c1,5-溴异邻苯二甲醛,aldehyde,False,0,False,2,0,0,commercial,YSZC1292,120173-41-3,C8H5BrO2,True,False,True,
Cc1c(O)c(C=O)cc(C=O)c1O,"4,6-二羟基-5-甲基-1,3-二甲醛基苯",aldehyde,False,0,False,2,0,0,commercial,YSZC820,22304-67-2,C9H8O4,True,False,True,
Cc1c(-c2ccc(C=O)cc2)c(-c2ccc(C=O)cc2)c(C)c(-c2ccc(C=O)cc2)c1-c1ccc(C=O)cc1,"4',4''-双(4-甲酰基苯基)-1,3,5,6-四甲基-1,1',3,3'-四联苯-4,4''-二甲醛",aldehyde,False,0,False,4,0,0,commercial,YSZC583,2363716-37-2,C44H30O4,True,False,True,
O=Cc1ccc(-c2ccc(-c3nc(-c4ccc(-c5ccc(C=O)cc5)cc4)nc(-c4ccc(-c5ccc(C=O)cc5)cc4)n3)cc2)cc1,"2,4,6-三(4-甲酰基-联苯-4-基)-1,3,5-三嗪",aldehyde,False,0,False,3,0,0,commercial,YSZC1117,1221509-80-3,C39H24N3O3,True,False,True,
O=Cc1ccc(-c2ccc(-c3ccc(C=O)cc3)c3n[se]nc23)cc1,"4,4'-(苯并[c][1,2,5]噻二唑-4,7-二基)二苯甲醛",aldehyde,False,0,False,2,0,0,commercial,YSZC949,2851938-02-6,C20H12N2O2S,True,False,True,
O=Cc1ccc(-c2c(-c3ccc(C=O)cc3)c(-c3ccc(C=O)cc3)c(-c3ccc(C=O)cc3)c(-c3ccc(C=O)cc3)c2-c2ccc(C=O)cc2)cc1,均六(4-醛基苯基)苯,aldehyde,False,0,False,6,0,0,commercial,YSWG633,1862220-96-9,C48H24O6,True,False,True,
O=Cc1ccc(-c2cc3c(cc2-c2ccc(C=O)cc2)OCCOCCOc2cc(-c4ccc(C=O)cc4)c(-c4ccc(C=O)cc4)cc2OCCOCCO3)cc1,"4,4',4'',4'''-(1,1',1'',1'''-四联苯-2,2',2'',2'''-四基)四苯甲醛",aldehyde,False,0,False,4,0,0,commercial,YSWG638,2837061-91-1,C52H34O4,True,False,True,
O=Cc1ccc(-c2ccc(N(c3ccc(-c4ccc(C=O)s4)cc3)c3ccc(-c4ccc(C=O)s4)cc3)cc2)s1,"5,5'-[1,3-二(5-甲酰基噻吩-2-基)苯-1,3-二基]二噻吩-2-甲醛",aldehyde,False,0,False,3,0,0,commercial,YSWG640,883236-47-3,C24H12O4S4,True,False,True,
O=Cc1ccc(C=O)c2ccccc12,"1,4-萘二甲醛",aldehyde,False,0,False,2,0,0,commercial,YSZC450,38153-01-4,C12H8O2,True,False,True,
CC(C)(C)c1cc(C#Cc2cccc(C#Cc3cc(C=O)c(O)c(C(C)(C)C)c3)c2)cc(C=O)c1O,"5,5'-(1,3-苯基双(乙炔-2,1-二基))双(3-(叔丁基)-4-羟基苯甲醛)",aldehyde,False,0,False,2,0,0,commercial,YSZC1512,943407-01-0,C36H36O4,True,False,True,
O=Cc1ccc(-c2cc(C=O)c(-c3ccc(C=O)cc3)cc2C=O)cc1,"[1,1':4',1''-三联苯]-2,4,4'',5'-四甲醛",aldehyde,False,0,False,4,0,0,commercial,YSZC559,1985610-10-3,C21H12O4,True,False,True,
O=Cc1ccc(-c2ccc(C=O)c(O)c2)cc1,"3-羟基-[1,1'-联苯]-4,4'-二甲醛",aldehyde,False,0,False,2,0,0,commercial,YSZC1966,1261930-12-4,C14H10O3,True,False,True,
O=Cc1cc(C(=C(c2ccccc2)c2ccccc2)c2ccccc2)ccc1O,"2-羟基-5-(1,2,2-三苯基乙烯基)苯甲醛",aldehyde,False,0,False,1,0,0,commercial,YSWG865,1926206-27-0,C27H20O2,True,False,False,fixed
C=CCOc1cc(C=O)c(OCC=C)cc1C=O,"2,5-双(烯丙氧基)对苯二甲醛",aldehyde,False,0,False,2,0,0,commercial,YSZC810,2377871-78-6,C14H14O4,True,False,True,
O=Cc1ccc(-c2cc(-c3ccc(C=O)s3)cc(-c3ccc(C=O)s3)c2)s1,"5,5',5''-(苯-1,3,5-三基)三(噻吩-2-甲醛)",aldehyde,False,0,False,3,0,0,commercial,YSZC1980,2125450-22-6,C21H12O3S3,True,False,True,
O=Cc1cccc(-c2cccc(C=O)n2)n1,"2,2'-联吡啶-6,6'-二甲醛",aldehyde,False,0,False,2,0,0,commercial,YSCH0125,49669-26-3,C12H8N2O2,True,False,True,
O=Cc1cccc(-c2cc(-c3cccc(C=O)c3)cc(-c3cccc(C=O)c3)c2)c1,"[1,1':3',1''-三联苯]-3,3''-二甲醛",aldehyde,False,0,False,3,0,0,commercial,YSZC980,1395348-26-1,C20H14O2,True,False,True,
O=Cc1ccc(C=O)c(Br)c1,2-溴间苯二甲醛,aldehyde,False,0,False,2,0,0,commercial,YSZC2034,90001-43-7,C8H5BrO2,True,False,True,
O=Cc1ccc(C#Cc2ccc(C#Cc3ccc(C=O)cc3)cc2)cc1,"4,4'-[1,4-亚苯基双(2,1-乙炔二基)]二苯甲醛",aldehyde,False,0,False,2,0,0,commercial,YSZC582,192188-70-8,C24H14O2,True,False,True,
Cc1cc(CO)ccc1C=O,4-(羟甲基)-2-甲基苯甲醛,aldehyde,False,0,False,1,0,0,commercial,YSZC1225,1289016-31-4,C9H10O2,True,False,False,fixed
O=CC12CC3(C=O)CC(C=O)(C1)CC(C=O)(C2)C3,"1,3,5,7-四醛基金刚烷",aldehyde,False,0,False,4,0,0,commercial,YSZC1546,853347-01-0,C14H16O4,True,False,True,
COc1ccc(OC)c(C=O)c1,"2,5-二甲氧基苯甲醛",aldehyde,False,0,False,1,0,0,commercial,YSWG665,93-02-7,C9H10O3,True,False,False,fixed
Cc1ccc(C)c(C=O)c1,"2,5-二甲基苯甲醛",aldehyde,False,0,False,1,0,0,commercial,YSWG666,5779-94-2,C9H10O,True,False,False,fixed
O=Cc1ccc(SSc2ccc(C=O)cc2)cc1,"4,4'-二硫代二苯甲醛",aldehyde,False,0,False,2,0,0,commercial,YSZC1509,100538-31-6,C14H10O2S2,True,False,True,
COCCOc1cc(C=O)c(OCCOC)cc1C=O,"1,4-苯二甲醛-2,5-双(2-甲氧基乙氧基)",aldehyde,False,0,False,2,0,0,commercial,YSZC1116,2053247-15-5,C14H18O6,True,False,True,
O=Cc1cnc(C=O)cn1,"吡嗪-2,5-二甲醛",aldehyde,False,0,False,2,0,0,commercial,YSZC1634,77666-94-5,C6H4N2O2,True,False,True,
O=Cc1ccc(-c2nc3sc(-c4ccc(C=O)cc4)nc3s2)cc1,"2,5-二(4-甲酰基苯基)-1,3,4-噻二唑",aldehyde,False,0,False,2,0,0,commercial,YSZC1481,1235020-92-4,C16H10N2O2S,True,False,True,
O=Cc1ccc(Br)c2nsnc12,"7-溴-4-醛基苯并[C][1,2,5]噻二唑",aldehyde,False,0,False,1,0,0,commercial,YSWG671,1071224-34-4,C7H3BrN2OS,True,False,False,fixed
O=Cc1ccc(OCc2cc(COc3ccc(C=O)cc3)c(COc3ccc(C=O)cc3)cc2COc2ccc(C=O)cc2)cc1,"1,3,5-三(4-甲酰基苯氧基)苯",aldehyde,False,0,False,4,0,0,commercial,YSZC1604,1024915-91-0,C27H18O6,True,False,True,
O=Cc1ccc(-c2cnc(-c3ccc(C=O)cc3)c3nsnc23)cc1,"4,4'-[(1,2,5]噻二唑并[3,4-c]吡啶-4,7-二基)]二苯甲醛",aldehyde,False,0,False,2,0,0,commercial,YSZC1118,nan,C19H11N3O2S,True,False,True,
O=Cc1ccc(C#Cc2cc(C#Cc3ccc(C=O)cc3)c3ccc4c(C#Cc5ccc(C=O)cc5)cc(C#Cc5ccc(C=O)cc5)c5ccc2c3c54)cc1,"4,4',4'',4'''-(芘-1,3,6,8-四基)四(乙炔-2,1-二基)四苯甲醛",aldehyde,False,0,False,4,0,0,commercial,YSWG689,2438216-59-0,C48H24O4,True,False,True,
O=Cc1ccc(-c2cc(-c3ccccn3)nc(-c3ccccn3)c2)cc1,"4-(2,2':6',2''-三联吡啶)-4'-二苯甲醛",aldehyde,False,0,False,1,0,0,commercial,YSWG888,138253-30-2,C28H18N2O2,True,False,False,fixed
O=Cc1ccc(-c2cc(-c3ccc(C=O)nc3)c3ccc4c(-c5ccc(C=O)nc5)cc(-c5ccc(C=O)nc5)c5ccc2c3c54)cn1,"5,5',5'',5'''-(芘-1,3,6,8-四基)四(吡啶-4-甲醛)",aldehyde,False,0,False,4,0,0,commercial,YSZC6029,2728746-50-5,C40H22N4O4,True,False,True,
O=COc1cc(OC=O)cc(OC=O)c1,"1,3,5-苯三甲醛",other,False,0,False,3,0,0,commercial,YSZC1380,1957190-76-9,C15H9O3,True,False,False,fixed
CCCCCCCCCCOc1cc(-c2ccc(C=O)cc2)c(OCCCCCCCCCC)cc1-c1ccc(C=O)cc1,"2',5'-双(癸氧基)-[1,1':4',1''-三联苯]-4,4''-二甲醛",aldehyde,False,0,False,2,0,0,commercial,YSZC1777,850446-24-1,C36H46O4,True,False,True,
CC1(C)OB(c2ccc(C=O)c(O)c2)OC1(C)C,"2-(4,4,5,5-四甲基-1,3,2-二氧杂硼烷-2-基)苯甲醛",aldehyde,False,0,False,1,0,0,commercial,YSZC1881,1816937-59-3,C13H17BO4,True,False,False,fixed
CC1(C)COC(c2ccc(C=O)cc2)OC1,"4-(5,5-二甲基-1,3-二氧六环-2-基)苯甲醛",aldehyde,False,0,False,1,0,0,commercial,YSZC1999,106456-88-6,C13H16O3,True,False,False,fixed
O=Cc1c(O)c(O)c(C=O)c2ccccc12,"2,3-二羟基-1,4-萘二甲醛",aldehyde,False,0,False,2,0,0,commercial,YSZC676,103860-60-2,C12H8O4,True,False,True,
O=Cc1ccc(OCC2CC2)cc1,4-(环丙基甲氧基)苯甲醛,aldehyde,False,0,False,1,0,0,commercial,YSZC1920,164520-99-4,C11H12O2,True,False,False,fixed
O=Cc1ccc(C#Cc2ccc(C=O)c(O)c2)cc1O,4-羟基-4'-(环丙基甲氧基)二苯乙炔,aldehyde,False,0,False,2,0,0,commercial,YSZC607,791068-96-7,C17H14O2,True,False,True,
O=Cc1ccc(-c2ccc(N(c3ccc(Br)cc3)c3ccc(Br)cc3)cc2)s1,5-(4-(双(4-溴苯基)(苯基)甲基)噻吩-2-甲醛,aldehyde,False,0,False,1,0,0,commercial,YSCK0094,1197992-32-7,C23H17Br2NOS,True,False,False,fixed
O=Cc1ccc(-c2ccc(C(=C(c3ccccc3)c3ccccc3)c3ccc(-c4ccc(C=O)cc4)cc3)cc2)cc1,"[1,1'-联苯]-4,4'-二甲醛",aldehyde,False,0,False,2,0,0,commercial,YSCK0096,2131097-89-5,C14H10O2,True,False,True,
O=Cc1cc(-c2ccc(O)c(C=O)c2)ccc1O,"4,4'-二羟基-3,3'-二乙酰联苯",aldehyde,False,0,False,2,0,0,commercial,YSCK0100,125366-78-1,C16H14O4,True,False,True,
O=Cc1ccc(-c2cc(-c3ccc(C=O)c(O)c3)cc(-c3ccc(C=O)c(O)c3)c2)cc1O,"5,5'-(1,3-二羟基苯-1,3,5-三基)三(苯-1,3-二甲醛)",aldehyde,False,0,False,3,0,0,commercial,YSCH0190,2244985-34-8,C24H14O6,True,False,True,
O=Cc1ccc(N(c2ccc(Br)cc2)c2ccc(C=O)cc2)cc1,4-((4-溴苯基)(4-甲酰基苯基)氨基)苯甲醛,aldehyde,False,0,False,2,0,0,commercial,YSCH0206,167859-41-8,C20H14BrNO2,True,False,True,
O=Cc1cc2ccccc2c(-c2c(O)c(C=O)cc3ccccc23)c1O,"(S)-2,2'-二羟基-1,1'-联萘基-3,3'-二甲醛",aldehyde,False,0,False,2,0,0,commercial,YSCK0135,141779-46-6,C22H14O4,True,False,True,
O=CCc1ccc(Br)cc1,4-溴苯乙醛,aldehyde,False,0,False,1,0,0,commercial,YSCH0237,27200-79-9,C8H7BrO,True,False,False,fixed
O=Cc1ccc(-c2ccc(C=O)c(O)c2)cc1O,"3,3'-二羟基-1,1'-联苯-4,4'-二甲醛",aldehyde,False,0,False,2,0,0,commercial,YSWG675,14969-32-5,C14H10O4,True,False,True,
COc1cc(-c2ccc(C=O)c(OC)c2)ccc1C=O,"3,3'-二甲氧基-1,1'-联苯-4,4'-二甲醛",aldehyde,False,0,False,2,0,0,commercial,YSWG676,27343-98-2,C16H14O4,True,False,True,
CC(C)(C)c1cc(CCl)cc(C=O)c1O,3-(叔丁基)-5-(氯甲基)-2-羟基苯甲醛,aldehyde,False,0,False,1,0,0,commercial,YSZC1956,183017-88-1,C12H15ClO2,True,False,False,fixed
O=Cc1ccc(C=O)s1,"2,5-噻吩二甲醛",aldehyde,False,0,False,2,0,0,commercial,YSWG1128,932-95-6,C6H4O2S,True,False,True,
O=Cc1ccc(-c2ccc(-c3cc(-c4ccc(-c5ccc(C=O)cc5)cc4)c4ccc5c(-c6ccc(-c7ccc(C=O)cc7)cc6)cc(-c6ccc(-c7ccc(C=O)cc7)cc6)c6ccc3c4c65)cc2)cc1,"4',4'',4''',4''''-芘-1,3,6,8-四基四(1,1'-联苯-4-基甲醛)",aldehyde,False,0,False,4,0,0,commercial,YSWG1089,2734880-96-5,C68H46O4,True,False,True,
O=Cc1nc2c(s1)CCC2,"5,6-二氢-4H-环戊[d]噻唑-2-甲醛",aldehyde,False,0,False,1,0,0,commercial,YSZC2081,933728-60-0,C8H9NOS,True,False,False,fixed
O=Cc1cc(O)cc(C=O)c1O,"2,5-二羟基对苯二甲醛",aldehyde,False,0,False,2,0,0,commercial,YSZC2582,109486-06-8,C8H6O4,True,False,True,
COc1cc2c(-c3ccc(C=O)cc3)c3cc(OC)c(OC)cc3c(-c3ccc(C=O)cc3)c2cc1OC,"4,4',4'',4'''-四甲氧基蒽-9,10-二基二苯甲醛",aldehyde,False,0,False,2,0,0,commercial,YSZC2690,494868-40-5,C38H30O6,True,False,True,
O=Cc1cc(C=O)cc(-c2ccc(-c3ccc(-c4cc(C=O)cc(C=O)c4)cc3)cc2)c1,"[1,1':4',1''-三联苯]-3,3'',5,5''-四甲醛",aldehyde,False,0,False,4,0,0,commercial,YSWC685,2459652-59-4,C24H14O4,True,False,True,
O=Cc1ccc(-c2cc(Cn3ccnc3)c(-c3ccc(C=O)cc3)cc2Cn2ccnc2)cc1,"2',5'-双((1H-咪唑-1-基)甲基)-[1,1':4',1''-三联苯]-4,4''-二甲醛",aldehyde,False,0,False,2,0,0,commercial,YSZC3009,2375720-19-5,C28H22N4O2,True,False,True,
CC1(C)OB(c2ccc(N(c3ccc(C=O)cc3)c3ccc(C=O)cc3)cc2)OC1(C)C,"4,4'-(4-(4,4,5,5-四甲基-1,3,2-二氧杂硼烷-2-基)-1,4-亚苯基)二苯甲醛",aldehyde,False,0,False,2,0,0,commercial,YSZC3169,2009169-65-5,C26H27BO4,True,False,True,
O=Cc1ccc2c(c1)S(=O)(=O)c1cc(C=O)ccc1-2,"二苯并[b,d]噻吩-3,7-二甲醛-5,5-二氧化物",aldehyde,False,0,False,2,0,0,commercial,YSCK0355,82487-47-6,C14H8O4S,True,False,True,
C[N+](C)(C)CCOc1cc(C=O)c(OCC[N+](C)(C)C)cc1C=O.[Br-].[Br-],"2,2'-((2,5-二甲酰基-1,4-亚苯基)双(氧基))双(N,N,N-三甲基乙烷-1-铵)溴化物",aldehyde,False,0,False,2,0,0,commercial,YSCK0361,2830594-03-9,C20H36Br2N2O4,True,False,True,
O=Cc1cc2ccccc2cc1C=O,"萘-2,3-二甲醛",aldehyde,False,0,False,2,0,0,commercial,YSZC3118,7149-49-7,C12H8O2,True,False,True,
O=Cc1c(Br)c(C=O)c(Br)c(C=O)c1Br,"1,3,5-三溴-2,4,6-苯甲醛",aldehyde,False,0,False,3,0,0,commercial,YSZCR005,191529-09-6,C7H3Br3O,True,False,True,
CCCCCCNC(=O)c1c(-c2ccc(C=O)cc2)c(C(=O)NCCCCCC)c(-c2ccc(C=O)cc2)c(C(=O)NCCCCCC)c1-c1ccc(C=O)cc1,"4,4'-二氨基-4''-甲基-N,N,N',N'-四辛基-1,1':4',1''-三联苯-2'',5''-二甲醛",aldehyde,False,0,False,3,0,0,commercial,YSZCR007,2413680-71-2,C53H82N2O2,True,False,True,
O=Cc1ccc(N(c2ccc(C=O)cc2)c2ccc(N(c3ccc(C=O)cc3)c3ccc(C=O)cc3)cc2)cc1,"4,4',4''-(1,4-亚苯基二亚氨基)四(1,1'-联苯-4-甲醛)",aldehyde,False,0,False,4,0,0,commercial,YSCH0083,854938-59-3,C52H34N2O4,True,False,True,
O=Cc1ccc(-c2ccc(C(c3ccc(-c4ccc(C=O)cc4)cc3)(c3ccc(-c4ccc(C=O)cc4)cc3)c3ccc(-c4ccc(C=O)cc4)cc3)cc2)cc1,"4',4''',4''''-亚甲基四(1,1'-联苯-4-甲醛)",aldehyde,False,0,False,4,0,0,commercial,YSZCR019,2507779-34-0,C49H32O4,True,False,True,
O=Cc1ccc(-c2cc3c(cc2-c2ccc(C=O)c(F)c2)C2c4cc(-c5ccc(C=O)c(F)c5)c(-c5ccc(C=O)c(F)c5)cc4C3c3cc(-c4ccc(C=O)c(F)c4)c(-c4ccc(C=O)c(F)c4)cc32)cc1F,"3,4',4'''-三氟-4'',4''''-(1,3-二羟基-9,10-二氢-9,10-乙基蒽-2,6-二基)双(1,1'-联苯-4-甲醛)",aldehyde,True,6,False,6,0,0,commercial,YSZCR020,2739864-54-9,C51H33F3O4,True,False,True,
O=Cc1ccc(-c2c(O)c(-c3ccc(C=O)cc3)c(-c3ccc(C=O)cc3)c(O)c2-c2ccc(C=O)cc2)cc1,"4',5'-双(4-甲酰苯基)-2,2'-二羟基-1,1':3',1''-三联苯-4,4''-二甲醛",aldehyde,False,0,False,4,0,0,commercial,YSZC3217,2566806-70-8,C34H22O6,True,False,True,
O=Cc1cc(C=O)cc(C(=C(c2ccccc2)c2ccccc2)c2ccccc2)c1,"5-(1,2,2-三苯基乙烯基)间苯二甲醛",aldehyde,False,0,False,2,0,0,commercial,YSZC3137,2694864-53-2,C28H18O2,True,False,True,
O=Cc1cc(C=O)cc(-c2cccc(-c3cccc(-c4cc(C=O)cc(C=O)c4)c3)c2)c1,"[1,1':3',1''-三联苯]-3,3'',5,5''-四甲醛",aldehyde,False,0,False,4,0,0,commercial,YSZC3164,2459652-60-7,C24H12O4,True,False,True,
O=Cc1cc(C=O)cc(-c2cncc(-c3cc(C=O)cc(C=O)c3)c2)c1,"5,5'-(吡啶-3,5-二基)二间苯二甲醛",aldehyde,False,0,False,4,0,0,commercial,YSZC3166,2459652-62-9,C20H10N2O4,True,False,True,
O=Cc1cccc(C=O)c1C#Cc1cc(C#Cc2c(C=O)cccc2C=O)cc(C#Cc2c(C=O)cccc2C=O)c1,"2,2',2''-(苯-1,3,5-三基三(乙炔-2,1-二基))三苯甲醛",aldehyde,False,0,False,6,0,0,commercial,YSZC3172,1993470-35-1,C36H18O3,True,False,True,
O=Cc1ccccc1C#Cc1cc(C#Cc2ccccc2C=O)cc(C#Cc2ccccc2C=O)c1,"2,2',2''-(苯-1,3,5-三基三(乙炔-2,1-二基))三苯甲醛",aldehyde,False,0,False,3,0,0,commercial,YSZC3173,1993470-34-0,C36H18O3,True,False,True,
O=Cc1cc(C=O)c(Br)cc1Br,"4,6-二溴间苯二甲醛",aldehyde,False,0,False,2,0,0,commercial,YSZC3177,97094-37-6,C8H4Br2O2,True,False,True,
C=Cc1ccc(-c2cc(C=O)cc(C=O)c2)cc1,"4'-乙烯基-[1,1'-联苯]-3,5-二甲醛",aldehyde,False,0,False,2,0,0,commercial,YSZC2649,1181812-85-0,C16H12O2,True,False,True,
O=Cc1ccc(N2CCN(c3ccc(C=O)cc3)CC2)cc1,"4,4'-(哌嗪-1,4-二基)二苯甲醛",aldehyde,False,0,False,2,0,0,commercial,YSZC2201,10159-39-4,C18H18N2O2,True,False,True,
O=Cc1cc(-c2ccccn2)nc(-c2ccccn2)c1,"2,2':6',2''-三联吡啶-4-甲醛",aldehyde,False,0,False,1,0,0,commercial,YSCK0589,108295-45-0,C16H10N3O,True,False,False,fixed
O=Cc1cccc(-c2cccc(C=O)c2)c1,"联苯-3,3'-二甲醛",aldehyde,False,0,False,2,0,0,commercial,YSCH0289,19800-47-6,C14H10O2,True,False,True,
CCCCC(CC)CN1C(=O)C2=C(c3ccc(C=O)s3)N(CC(CC)CCCC)C(=O)C2=C1c1ccc(C=O)s1,"5,5'-[2,5-双(2-乙基己基)-3,6-二氧代-2,3,5,6-四氢吡咯并[3,4-c]吡咯-1,4-二基]双(噻吩-2-甲酰亚胺)",aldehyde,False,0,False,2,0,0,commercial,YSCH0293,1239218-96-2,C44H58N4O4S2,True,False,True,
CCn1c2cc(C=O)ccc2c2ccc(C=O)cc21,"9-乙基-9H-咔唑-2,7-二甲醛",aldehyde,False,0,False,2,0,0,commercial,YSZC3298,1198182-98-7,C17H13NO2,True,False,True,
O=Cc1cc(Br)cc(C=O)n1,"4-溴吡啶-2,6-二甲醛",aldehyde,False,0,False,2,0,0,commercial,YSZC3299,128184-01-0,C7H4BrNO2,True,False,True,
O=Cc1ccc(-c2cc(C(=O)O)c(-c3ccc(C=O)cc3)cc2C(=O)O)cc1,"4,4''-二甲酰基-[1,1':4',1''-三联苯]-2',5'-二羧酸",aldehyde,False,0,False,2,0,0,commercial,YSZC548,2409130-70-5,C22H14O6,True,False,True,
O=Cc1cc(-c2ccc(C(=C(c3ccccc3)c3ccccc3)c3ccccc3)cc2)c(C=O)cc1-c1ccc(C(=C(c2ccccc2)c2ccccc2)c2ccccc2)cc1,"4,4''-双(1,2,2-三苯基乙烯基)-[1,1':4',1''-三联苯]-2',5'-二甲醛",aldehyde,False,0,False,2,0,0,commercial,YSCK0627,2222717-73-7,C56H38O2,True,False,True,
O=Cc1ccc(C(=CC=C(c2ccccc2)c2ccc(C=O)cc2)c2ccccc2)cc1,"4,4'-((1Z,3Z)-1,4-二苯基丁-1,3-二烯-1,4-二基)二苯甲醛",aldehyde,False,0,False,2,0,0,commercial,YSCK0631,2202766-47-8,C28H20O2,True,False,True,
Cc1ccc(-c2cc(C=O)c(-c3ccc(C)cc3)cc2C=O)cc1,"4,4''-二甲基-[1,1':4',1''-三联苯]-2',5'-二甲醛",aldehyde,False,0,False,2,0,0,commercial,YSCK0635,850859-98-2,C22H18O2,True,False,True,
